claim,label,language,source,url
"How easy is it to start a conspiracy theory? Posting again. Full vid here: https://t.co/RmPi3VU6rq pic.twitter.com/0s2Qm411mv — Heydon Prowse (@HeydonProwse) July 10, 2020",MISLEADING,en,altnews,https://www.altnews.in/fact-check-are-circuit-boards-with-cov-19-engraving-being-installed-on-5g-towers/
Clip 1: Woman in burkha allegedly kidnaps a child and escapes in an auto,MISLEADING,en,altnews,https://www.altnews.in/fact-check-burqa-clad-woman-on-dtc-bus-in-viral-clip-is-not-a-child-kidnapper/
"Ram Mandir bell is almost ready; single cast piece, easily the largest, 6’X5’, weighing 2,100kg made of “Ashtadhatu”, a combination of eight metals — gold, silver, copper, zinc, lead, tin, iron and mercury. This bell can be heard up to 15Km. #JaiShriRam @LostTemple7 pic.twitter.com/8F3LSjbrIV — Ankita (@AnkitaBnsl) September 23, 2020",MISLEADING,en,altnews,https://www.altnews.in/fact-check-is-this-the-2100-kg-bell-to-be-installed-at-ram-temple-in-ayodhya/
"एक बहुत ही दर्दनाक घटना में एक लड़की को काली हैट वाला व्यक्ति जिससे #HatmanKillerInMumbai कहा जा रहा है, उसे एक औरत को बेरहमी से मारता हुआ देखा गया अंधेरी कि कोई इलाक़े में । यह खबर एक सीसीटीवी फूटेज के द्वारा सामने आयी । pic.twitter.com/R8Re8M13Je — Hussain Sultania (@HussainSultania) November 11, 2022",MISLEADING,hi,altnews,https://www.altnews.in/fact-check-is-viral-video-actual-footage-of-a-hatman-killing-woman-in-mumbai/
"मेरा अब्दुल ऐसा नहीं कुछ दिन पहले इसको ट्विटर पर बहुत से लोगों ने समझाया था तो बोली तुम नफरती हो,हिन्दू मुस्लिम करते हो, अब ये अपने अब्दुल के साथ सेकुलरिज्म इंज्वाय कर रही है @NSO365 identity not confirmed pic.twitter.com/AG9bpOuWTr — Jajabor (@jajabor_sanjeev) June 10, 2023",MISLEADING,hi,altnews,https://www.altnews.in/fact-check-viral-video-a-man-beating-up-a-women-in-up-etawah-shared-with-false-communal-angle/
"@sherryontopp we knw u sold ur soul bt plz don’t disrespect #Sherry n #GuruGovind . True Sikh will never bent infront of anyone. pic.twitter.com/AuHboIM9VS — Anti- Conversion (@anti_conversion) January 17, 2017",MISLEADING,en,altnews,https://www.altnews.in/fake-image-manmohan-singh-touching-sonia-gandh-feet/
"बच्चों की किडनी निकाल बेचते रंगे हाथ पकड़े गए 28 साधु @Uppolice उत्तर प्रदेश में चल क्या रहा है इसका जवाब कौन देगा कभी बाराबंकी तो कभी वाराणसी हर जगह से बच्चें चोरी किए जा रहे हैं, उनकी किडनी निकाल के बॉडी को जंगल में फेंक दिया जा रहा है https://t.co/61Dy93px1D pic.twitter.com/HTS8wIi2cQ — Ahmad (@MrKhan1A) September 7, 2022",MISLEADING,hi,altnews,https://www.altnews.in/false-claim-of-28-sadhus-were-caught-stealing-kedney-in-varanasi-up-goes-viral/
[Warning: This article contains visuals that may be disturbing to readers.],MISLEADING,en,altnews,https://www.altnews.in/false-claim-of-kajal-murdered-by-gaffar-in-assam-shared-with-old-pictures-shradha-case/
"दावा: प्रधानमंत्री रामबाण सुरक्षा योजना के अंतर्गत #कोरोनावायरस के निःशुल्क ईलाज के लिए सभी युवाओं को ₹4000 की मदद राशि मिलेगी। #PIBFactCheck यह दावा #फर्जी है। केंद्र सरकार द्वारा ऐसी कोई योजना नहीं चलाई जा रही है। ऐसी फर्जी वेबसाइट पर अपनी निजी जानकारी साझा न करें। pic.twitter.com/m12henTAHj — PIB Fact Check (@PIBFactCheck) August 18, 2021",MISLEADING,hi,altnews,https://www.altnews.in/false-claim-of-pradhan-mantri-ramban-suraksha-yojana-4-thousand-rupee-whatsapp-message/
"शिरडी साईं ट्रस्ट ने हज के लिए 35 करोड़ डोनेशन दी है। जो हिंदू शिरडी जाते हैं उन्हें विशेष रूप से ये देखना चाहिए। pic.twitter.com/ANXRMnuPXk — Mahender singh Mahawar (@Mahende83499386) June 18, 2023",MISLEADING,hi,altnews,https://www.altnews.in/false-claim-viral-on-internet-says-that-shirdi-sai-trust-donated-35-crore-for-haj/
"शिवलिंग पर बियर डालकर हिन्दुओ की भावनाओ को भड़काया जा रहा है, यह दो जिहादी जनता के हाथ चढ़ गए तो संबिधान का रोना रोयेंगे लोग चंडीगढ़ का वीडियो बताया जा रहा यह pic.twitter.com/DNTAxq8zBN — VISHNU KUMAR MISHRA (@VISHNUK35030487) June 25, 2022",MISLEADING,hi,altnews,https://www.altnews.in/false-communal-angle-viral-with-a-video-that-muslim-boys-offering-beer-shivling/
"This is a legit movie from the 1960s. #Omicron . pic.twitter.com/JNNaxAlA0G — Carmine Sabia (@CarmineSabia) December 1, 2021",MISLEADING,en,altnews,https://www.altnews.in/fictional-movie-poster-the-omicron-variant-believed-to-be-true/
"लाशों को ठिकाने लगाने ओर मीडिया में पेश करने का ड्रामा शुरू करने से पहले एक लाश सिगरेट पीते हुए pic.twitter.com/kLkSFpjqDg — Muhammed Falahi (@FalahiMuhammed) April 6, 2021",MISLEADING,hi,altnews,https://www.altnews.in/filming-of-russian-music-video-viral-with-hoax-claim-that-covid-is-a-conspiracy/
"This article uses as its source Kajal Shingala aka Hindusthani’s Facebook/Twitter activities, videos posted on her YouTube channel and other platforms and our telephonic conversation with her.",MISLEADING,en,altnews,https://www.altnews.in/from-kajal-shingala-to-hindusthani-the-rise-of-the-female-face-of-hindutva-hate-politics/
"नाम- आशा, निवासी- गाजियाबाद उत्तर प्रदेश, अंजाम- प्रेमी नदीम ने लोहे की रॉड नीचे से डालकर मुँह से निकाल दी, गाजियाबाद की बेहद तेज तर्रार आशा रोज़ जूस पीने जाती थी, जूस पीते पीते कब नदीम से मोहोब्बत हुई पता न चला, नदीम ने धर्म परिवर्तन को बोला तो आशा ने मना किया। अंजाम सामने है,… pic.twitter.com/YN47iReMoM — Sanju Tiwari (@SanjuTiwarri) June 1, 2023",MISLEADING,hi,altnews,https://www.altnews.in/ghaziabad-2022-incident-of-womans-murder-by-suspecting-lover-shared-with-false-love-jihad-claims/
"Shama Biryani sells Biryani made from gutter water in Pinjore, Haryana. But the moment you call for their economic boycott, they start playing the 1400-year-old victim card. pic.twitter.com/QEPGtPW26z — BALA (@erbmjha) August 17, 2023",MISLEADING,en,altnews,https://www.altnews.in/gutter-water-to-cook-biriyani-no-video-of-haryana-eatery-viral-with-false-claims/
"A police statement later revealed that the Ram Navami group changed its route and took a different path, which led to the clash.",MISLEADING,en,altnews,https://www.altnews.in/hate-speech-at-hyderabad-ram-navami-rally-t-raja-singh-ups-the-ante-against-muslims-calls-for-hindu-rashtra/
READ: All charades dropped: Assam BJP’s AI video shows Himanta ‘shooting point-blank’ at Muslims,MISLEADING,en,altnews,https://www.altnews.in/himanta-defends-shooting-video-point-blank-says-it-will-be-re-uploaded-with-bangladeshi-tag/
"dirty politics by congress, they are making people to promise to  not vote BJP, shameless creatures. pic.twitter.com/M7b8VC5mgC — Ultimate dangerous (@KING_OF_TROLL_) October 3, 2018",MISLEADING,en,altnews,https://www.altnews.in/hindi/did-congress-make-citizens-take-oath-against-voting-for-bjp-mischievously-clipped-video-viral/
"दलित लड़की ने बनारस के बाबतपुर में 6 मुसलमानोंके सर काटकर काली मां को चढ़ा दिए pic.twitter.com/7YovFLudNb — योगीआदित्यनाथफैन(डिजिटल योद्धा)गोडसे का भक्त (@maheshyagyasain) June 18, 2023",MISLEADING,hi,altnews,https://www.altnews.in/hindu-woman-beheaded-6-muslims-in-varanasi-after-rape-threat-fake-report-viral-no-such-incident-confirm-police/
